,Datetime,Username,Text,duplicate
5401,2023-04-01 01:49:42+00:00,smartizen_,"JK Soal Piala Dunia U-20 Batal di Indonesia: Masalah Komitmen, Hilang Kepercayaan https://t.co/jD8EUudSmh",False
5402,2023-04-01 01:48:40+00:00,realprincetotty,"Terima kasih GP 
menyelamatkan U 20 RI tidak dibantai di kandang.

Menyelamatkan U.20 Israel dari buruan jihadaz2 Asing Yemen.

Menyelamatkan kota &amp; publik dari kerusuhan2 teror2 kriminil2 Kadrueenn 2 Khilafuck.

PKS=NII.dkk habis RI pasti jadi Tuan Rumah Piala Dunia

God Speed https://t.co/x5VINHfATv",False
5403,2023-04-01 01:46:52+00:00,RepelitaO,PDIP Diprediksi Makin Arogan Usai Sebabkan Piała Dunia U-20 Batal di Indonesia https://t.co/LBtYkz80GP,False
5404,2023-04-01 01:45:17+00:00,IrwantoKharisma,"Anies ingin menaiki ombak isu kedatangan Timnas Israel dalam laga piala dunia U – 20 untuk menaikan elektabilitas meski tidak melakukan penolakan secara langsung

2,9 Jt Amanda April Fools Inisial R ASEAN Data Science Kevin Pramel Zack U-20 Israel Koster pledis #JENNIE #BOBBY https://t.co/gwxrAHgtMu",False
5405,2023-04-01 01:44:36+00:00,how378_,"Akan ada efek domino terkait pencabutan status Indonesia sebagai tuan rumah Piala Dunia U-20

Dan yg paling menghantui adalah sanksi dari FIFA. Kita dianggap lalai dan tidak konsisten hingga diskriminatif.

Masih ada PR buat Erick Thohir. Kami padamu, pak!
#GueBarengErickThohir https://t.co/5wBPlp3tGr",False
5406,2023-04-01 01:44:07+00:00,Aryprasetyo85,"Gak sekalian main drama korea😂😂😂

PDIP Sedih Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 

https://t.co/g0BTjGmvXc",False
5407,2023-04-01 01:43:35+00:00,SuwandaBen,"@alisyarief ""Apakah ada Peran Pimpinan PDIP di Balik Sikap Ganjar Boikot Israel Jelang Piala Dunia U-20""

Ganjar seorang calon pemimpin yg lebih baik dari Prabowo, Puan Maharani dan Megawati.

Ganjar dijebak bikin Blunder soal Timnas Israel, Ujungnya Demi Puan Maharani. https://t.co/2oFd52NiH2",False
5408,2023-04-01 01:41:48+00:00,detikbali_,Koster yang Tetap Keras soal Israel Seusai Piala Dunia U-20 Batal https://t.co/ScpCsd7L1i,False
5409,2023-04-01 01:40:47+00:00,Ombahku,@tempodotco Dan juga berdampak ke Elektabilitas Politikus yang menjadikan ajang kampanye dan politisasi atas batalnya Piala Dunia U-20 | CC @DPP_PKB,False
5410,2023-04-01 01:40:23+00:00,RepelitaO,"Seakan Tuduh Pembatalan Piala Dunia U-20 Karena Penolakan Ganjar dan Koster, Loyalis Anies: Ngeri Sekali Daya Rusaknya https://t.co/HKA9g8wjuw",False
5411,2023-04-01 01:39:46+00:00,valangdika,@raretiopoopo @deffdaniksoul Memangnya Piala Dunia U-20 cuma satu-satunya mimpi mereka semenjak jadi pemain bola?,False
5412,2023-04-01 01:39:07+00:00,BVOICE_RADIO,Kabarnya Piala Dunia U-20 2023 kini mengarah ke Argentina setelah Indonesia dipastikan batal menggelar ajang FIFA untuk kali pertama 😢 #MorningVoice,False
5413,2023-04-01 01:38:49+00:00,Eka_Dutajaladri,"Gibran Tegaskan Dukung Erick Thohir.

Walikota Solo @gibran_tweet akan terus mendukung Ketum PSSI @erickthohir dan mengaku heran ada kepala daerah yang dulu mendukung, sekarang menolak Piala Dunia U-20, Itu bentuk pengingkaran dari kesepakatan yang dibuat dengan FIFA, yang… https://t.co/wKqsgqGGYs",False
5414,2023-04-01 01:35:36+00:00,ErlindaWijaya5,"PSI Tetap capreskan Ganjar meski beda sikap terkait piala dunia U-20!

april mop asean data science ancika u-20 inisial r iqbaal bangun bajingan selamat psm riko simanjuntak jokowi resmikan kek lido Kevin #tebarkebaikanganjar https://t.co/EHWWOoxGFo",False
5415,2023-04-01 01:34:04+00:00,EffrataRaya,"Walau harus kecewa dn sangat sedih atas pembatalan  piala dunia U 20 di tanah air. Karena manusia hanya bisa berusaha.
Trimakasih pak Erick Thohir atas perjuangannya.
@erickthohir
#GueBarengErikThohir https://t.co/g9wCnsQo7C",False
5416,2023-04-01 01:31:33+00:00,thvxyzee,"PERNYATAAN JOKOWI Soal Tolak Timnas Israel Di Piala Dunia U-20 Dari Ganjar - Koster Indonesia Gagal

Berita Timnas Hari Ini
Kabar Timnas Hari Ini Terbaru

TIMNAS GARUDA OFC
JANGAN LUPA SUBCRIBE 

#KitaGaruda
#TimnasIndonesia
#TimnasU20
#PialaDuniaU20

https://t.co/2j8cX7XrMn",False
5417,2023-04-01 01:31:03+00:00,kumparan,Erick Thohir bicara soal batalnya Indonesia jadi tuan rumah Piala Dunia U-20. #newsupdate #update #news #text https://t.co/AAvu9tIQd6,False
5418,2023-04-01 01:30:12+00:00,helmantaofani,"Lebih malu mana, Piala Dunia U-20 batal digelar karena faktor ini:",False
5419,2023-04-01 01:30:00+00:00,TirtoID,"Kandidat calon presiden di pemilu mendatang, seharusnya melihat aspirasi anak muda yang ingin melihat Timnas Indonesia berlaga di Piala Dunia U-20.

Ganjar Pranowo berpotensi kehilangan suara dari para pemilih muda akibat sikapnya tentang World Cup U-20.

https://t.co/O6ORnJXAdF",False
5420,2023-04-01 01:29:35+00:00,antaranews,"Kemarin, 11,39 juta SPT hingga kerugian batalnya Piala Dunia U-20 https://t.co/csu274RfAm",False
5421,2023-04-01 01:29:09+00:00,JakBarNews1,"Piala Dunia U-20 Batal di Indonesia, Media Israel: 2022 Anggota Parlemen Kami Disambut Cucu Soekarno di Bali! https://t.co/jVe95HTHp2",False
5422,2023-04-01 01:29:03+00:00,zonajakarta1,"Piala Dunia U-20 Batal di Indonesia, Media Israel: 2022 Anggota Parlemen Kami Disambut Cucu Soekarno di Bali! https://t.co/IBwj5BhlO8",False
5423,2023-04-01 01:26:24+00:00,SAi_maSiPhuL,"AHY Sesalkan piala Dunia gagal piala Dunia U-20 gagal di Indonesia
AHY Dukung Timnas
https://t.co/xWV7cKNbow",False
5424,2023-04-01 01:26:22+00:00,SAi_maSiPhuL,"AHY Sesalkan Gagalnya Piala Dunia U-20: Banyak Kerugian Indonesia
AHY Dukung Timnas
https://t.co/OW7hAZC9Rz",False
5425,2023-04-01 01:24:15+00:00,Roel_jow,@tvOneNews @ganjarpranowo ....umur timnas yg era saat ini udah lewat kalo nunggu piala dunia U-20 berikutnya !!...guoblok...guoblok !!!,False
5426,2023-04-01 01:23:18+00:00,inversimedia,Gubernur Bali Wayan Koster mengajak warga berdoa bersama menuntut keadilan setelah FIFA membatalkan Indonesia sebagai tuan rumah Piala Dunia U-20. FIFA memutuskan pembatalan pada Rabu (29/3/2023) seusai bertemu Ketua Umum PSSI Erick Thohir.,False
5427,2023-04-01 01:23:18+00:00,inversimedia,"[THREAD]
Gubernur Bali Wayan Koster Ajak Warganya Doakan FIFA Coret Timnas Israel di Piala Dunia U-20

#FIFA https://t.co/pGp6OweQbE",False
5428,2023-04-01 01:22:04+00:00,tempodotco,Begini Awal Indonesia Ajukan Diri sebagai Tuan Rumah Piala Dunia U-20 https://t.co/1R2SKjie4t #TempoSport,False
5429,2023-04-01 01:22:00+00:00,ayojakartanews,"Bukan Karena Tolak #Israel ? Ternyata Ini Alasan Indonesia jadi host Piala Dunia U-20 #pialaduniau20 #ErickThohir #PSSI 
https://t.co/xi6tzHNbhv",False
5430,2023-04-01 01:20:35+00:00,mubadalah_id,"Nasi sudah menjadi bubur, dan keputusan FIFA mencabut Indonesia sebagai tuan rumah Piala Dunia U-20 sudah tidak bisa kita bantah. #mubadalahid #FIFA23
 https://t.co/AzKWgQwY5C",False
5431,2023-04-01 01:20:20+00:00,hariankompas,"Setelah FIFA membatalkan status Indonesia sebagai tuan rumah Piala Dunia U-20, Presiden Joko Widodo menginstruksikan Ketua Umum PSSI Erick Thohir untuk segera kembali membuka pembicaraan dengan FIFA. 

https://t.co/F8Pa3ZwMkW

#Olahraga #AdadiKompas",False
5432,2023-04-01 01:19:52+00:00,enop_ancha,"Setelah FIFA resmi putuskan pembatalan Indonesia sebagai Tuan Rumah Piala Dunia U-20.
Ketua Umum PSSI Bapak Erick Thohir menyatakan Sudah Bekerja Maksimal untuk Sepak Bola Indonesia.

@erickthohir 
#GueBarengErickThohir https://t.co/h6llk7yaG9",False
5433,2023-04-01 01:19:17+00:00,kirarachelsea,"Publik yakin ETHO sosok pemimpin muda yg miliki kecerdasan berpikir, integritasnya kepada Islam &amp; Indonesia luar biasa. 

Tak abis pikir ada pihak"" yg meragukan keislaman, keimanannya karena berupaya menemui FIFA terkait Piala Dunia U-20 2023.
@erickthohir 
#BangkitBersamaET https://t.co/R3Wkmu5K0k",False
5434,2023-04-01 01:16:33+00:00,Bisniscom,"Batalnya Indonesia menjadi tuan rumah Piala Dunia U-20 tahun 2023 rugikan pariwisata hingga Rp3,7 triliun. https://t.co/d5HMZ8zZD9",False
5435,2023-04-01 01:10:51+00:00,joktry,"Legenda timnas Mesir Mohamed Aboutrika memuji Indonesia yang baru saja dicoret sebagai tuan rumah Piala Dunia U-20 2023 dan menghujat keputusan FIFA.

 ""Mohamed Aboutrika: Indonesia Terhormat, FIFA Memalukan"" selengkapnya di sini: https://t.co/b1doA1aVUE.",False
5436,2023-04-01 01:10:31+00:00,WhatAGoalRashy,@utdfocusid @BolavipAr Plot twist Argentina juara Piala Dunia U-20 dan semua pemain Timnas Indonesia U-20 di ajak ke Monumental Stadium untuk sparing 😎,False
5437,2023-04-01 01:09:48+00:00,SAi_maSiPhuL,"AHY Sentil Gagalnya piala Dunia U-20
AHY Dukung Timnas
https://t.co/GCapomRezW",False
5438,2023-04-01 01:09:38+00:00,SAi_maSiPhuL,"Tanggapan Agus Yudhoyono soal gagalnya Indonesia menjadi tuan rumah Piala Dunia U-20.
AHY Dukung Timnas
https://t.co/jbw4RfsOTc",False
5439,2023-04-01 01:09:32+00:00,SAi_maSiPhuL,"AHY Sesalkan Piala Dunia U-20 Gagal di Indonesia #PialaDuniaU-20
AHY Dukung Timnas
https://t.co/zEGflQutqy",False
5440,2023-04-01 01:09:24+00:00,SAi_maSiPhuL,"AHY Sesalkan Gagalnya Piala Dunia U-20
AHY Dukung Timnas
https://t.co/QOdI2tQKhZ",False
5441,2023-04-01 01:08:45+00:00,SuwandaBen,"@msaid_didu ""Apakah ada Peran Pimpinan PDIP di Balik Sikap Ganjar Boikot Israel Jelang Piala Dunia U-20""

Ganjar seorang calon pemimpin yg lebih baik dari Prabowo, Puan Maharani dan Megawati.

Ganjar dijebak bikin Blunder soal Timnas Israel, Ujungnya Demi Puan Maharani. https://t.co/0DynlWYreh",False
5442,2023-04-01 01:08:27+00:00,SAi_maSiPhuL,"AHY Sesalkan Indonesia Batal Selenggarakan Piala Dunia U-20: Dampaknya Pada Nama Baik Negara
AHY Dukung Timnas
https://t.co/H4WVr3FWKq",False
5443,2023-04-01 01:08:20+00:00,SAi_maSiPhuL,"AHY Sentil Pemerintah Piala Dunia U-20 Batal: Jangan Dipakai Naikkan Elektabilitas
AHY Dukung Timnas
https://t.co/EdI5RxiRGZ",False
5444,2023-04-01 01:08:17+00:00,SAi_maSiPhuL,"AHY Sesalkan Piala Dunia U-20 Gagal di Indonesia
AHY Dukung Timnas
https://t.co/3EH6IG4dlx",False
5445,2023-04-01 01:08:13+00:00,SAi_maSiPhuL,"AHY sentil pemerintah Piala Dunia U-20 batal: jangan dipakai naikkan elektabilitas
AHY Dukung Timnas
https://t.co/w7XINNSXv1",False
5446,2023-04-01 01:08:10+00:00,SAi_maSiPhuL,"AHY sesalkan Piala Dunia U-20 gagal di Indonesia
AHY Dukung Timnas
https://t.co/te8bITF10v",False
5447,2023-04-01 01:08:07+00:00,SAi_maSiPhuL,"AHY sesalkan Indonesia batal selenggarakan Piala Dunia U-20: Dampaknya pada nama baik negara
AHY Dukung Timnas
https://t.co/9xbV3CdZDu",False
5448,2023-04-01 01:08:05+00:00,SAi_maSiPhuL,"AHY sesalkan gagalnya Piala Dunia U-20
AHY Dukung Timnas
https://t.co/Ksj8Loq0J1",False
5449,2023-04-01 01:08:02+00:00,SAi_maSiPhuL,"Indonesia batal jadi tuan rumah Piala Dunia U-20: AHY Reputasi Indonesia di Mata Dunia Jatuh
AHY Dukung Timnas
https://t.co/Cs8H3MJiCB",False
5450,2023-04-01 01:07:49+00:00,SAi_maSiPhuL,"4 Kerugian Akibat Gagalnya Piala Dunia U-20 Menurut AHY
AHY Dukung Timnas
https://t.co/MdlEd9EgJR",False
5451,2023-04-01 01:07:43+00:00,SAi_maSiPhuL,"Tanggapan AHY soal gagalnya Indonesia menjadi tuan rumah Piala Dunia U-20
AHY Dukung Timnas
https://t.co/jbw4RfsOTc",False
5452,2023-04-01 01:07:04+00:00,kompascom,Sikap Ganjar Pranowo menolak keikutsertaan Tim Nasional Israel dalam Piala Dunia U-20 2023 yang sedianya digelar di Indonesia menjadi bumerang. https://t.co/9UBG6QtrhW,False
5453,2023-04-01 01:06:11+00:00,Starting11ID,"Piala Dunia U-20 resmi batal diselenggarakan di Indonesia. Dengan begitu, sanksi dari FIFA pun telah menanti.

#StartingEleven  #SepakbolaIndonesia #Bolapedia
https://t.co/C4TyelQblV",False
5454,2023-04-01 01:05:29+00:00,SuwandaBen,"""Apakah ada Peran Pimpinan PDIP di Balik Sikap Ganjar Boikot Israel Jelang Piala Dunia U-20""

Ganjar seorang calon pemimpin yg lebih baik dari Prabowo, Puan Maharani dan Mrgawati.

Ganjar dijebak bikin Blunder soal Timnas Israel, Ujungnya Demi Puan Maharani. https://t.co/7lH91OYJF9",False
5455,2023-04-01 01:02:47+00:00,Bilgiss087,"Menolak Israel , bukan piala dunia U 20. Koster ganjar https://t.co/ioDTDbb1PI",False
5456,2023-04-01 01:02:00+00:00,bolaskorcom,"Piala Dunia U-20 Batal di Indonesia, Luis Milla Berusaha Jaga Motivasi 3 Pemain Timnas U-20.

#bolaskorcom #luismilla #persib #timnasindonesia   

https://t.co/HdgJAqnHPG",False
5457,2023-04-01 01:01:08+00:00,detikcom,Shin Tae Yong mengaku sangat menyayangkan batalnya gelaran Piala Dunia U-20 2023. Ini lantaran kesempatan untuk sepak bola Indonesia berkembang lebih jauh batal terealisasi. #detiknetwork #CNNIndonesia  https://t.co/7UHSoUjFm0,False
5458,2023-04-01 01:00:02+00:00,sportstarsdotid,"Momen Timnas Indonesia U-20 Pernah Tampil di Piala Dunia U-20 dan Melawan Diego Maradona
https://t.co/8mCnqGUz9E",False
5459,2023-04-01 00:56:10+00:00,RahmatFahrudin1,"@erickthohir Akhirnya Erick Thohir mengakui bahwaa pembatalan Piala Dunia U 20 di Indonesia disebabkan oleh masalah transformasi sepakbola pasca pembantaian di Kanjuruhan.Percayalah, selama intervensi politik berlanjut,  FIFA akan menganggap transformasi sepakbola di Indonesia cuma basa,basi",False
5460,2023-04-01 00:55:33+00:00,tempodotco,Arkhan Kaka dan Kiper Timnas U-20 Bicara Karier Usai Batal Tampil di Piala Dunia U-20 2023 https://t.co/H6l8yAyiDC #TempoSport,False
5461,2023-04-01 00:54:32+00:00,detikcom,Ketum KOI Raja Sapta Oktohari kecewa Indonesia batal menjadi tuan rumah Piala Dunia U-20 2023. Ia pun berharap hal serupa tak terjadi di ajang olahraga lain. https://t.co/OstoLsuTOQ,False
5462,2023-04-01 00:53:28+00:00,SuyadiPatmo,"@GeiszChalifah Piala Dunia U-20 hanya sebagai acara Tandingan Kesuksesan Formula E, makanya banyak yang pusing.",False
5463,2023-04-01 00:52:11+00:00,OPPOSISINKRI,"Wakil Ketua Umum PSSI Zainudin Amali jg angkat bicara soal pencoretan Indonesia sbg tuan rumah. Menurut dia, 6 kepala daerah diprovinsi yg menjd lokasi stadion sdh meneken kesiapan menjdi host Piala Dunia U-20. ""FIFA melihat bhw kita tdk commit dg apa yg sdh kita jamin,""",False
5464,2023-04-01 00:51:50+00:00,joxzin72,"Tragedi Kanjuruhan dan Gagalnya Tuan Rumah Piala Dunia U-20.
belakangan banyak yg sok SJW, masyarakat pecinta bola yg pro tolak tim israel, bahkan politisi yg nggak ngerti bola membenturkan atau komentari ttg adik2 timnas U-20 yg gunakan PITA HITAM saat gagalnya Ind jd Tuan Rumah",False
5465,2023-04-01 00:50:20+00:00,hurry_mahmud,"Kalau sya jd ET, sudah sya kirim anak ini ikut Diklat Tingkat Dasar di Satuan Batalion Bani Serap. Baru masuk piala dunia U-20 lewat jalur giveaway aja berlagak pernah main di Liga Inggris.",False
5466,2023-04-01 00:49:59+00:00,JemberNetwork,"Inilah komentar Presiden Jokowi terkait sikap Ganjar Pranowo dan I Wayan Koster yang menolak kedatangan Timnas Israel di Piala Dunia U-20 Indonesia.
#GanjarPranowo #iwayankoster #PialaDuniaU20Indonesia
https://t.co/6j73Ve0OBr",False
5467,2023-04-01 00:49:19+00:00,AjaMaulana68,"@kurawa @PDI_Perjuangan @ganjarpranowo @wayankoster2014 @hnurwahid dll mngtkn kecewa atas di batalkn ya indonesia jadi tuan rumah piala dunia U 20 di indonesia.
Smpai detik ini sya tdk paham dgn KECEWA ya mereka..!!
Mohon petunjuk..",False
5468,2023-04-01 00:49:03+00:00,CecepLagi,"@decaydhans @GOAL_ID Jadi Arg U-20 lolos via jalur PSSI?

Mantap. Akhirnya PSSI punya prestasi besar di Piala Dunia, yaitu ""meloloskan"" Arg U-20.",False
5469,2023-04-01 00:47:21+00:00,infokabinetID,"Presiden Jokowi: Hormati dan Menerima Keputusan FIFA Terkait Piala Dunia U-20 https://t.co/juU2HxjDLO

@jokowi @PSSI @erickthohir https://t.co/ps8ZOVRbPq",False
5470,2023-04-01 00:46:24+00:00,PRFMnews,Bupati Bandung Sebut Pembatalan Piala Dunia U-20 di Indonesia oleh FIFA Sumbang Hikmah Positif https://t.co/livwV2GaAr,False
5471,2023-04-01 00:46:01+00:00,dayutu_dt13,"@Box2BoxBola Indonesia Gagal Jadi Tuan Rumah Piala Dunia U-20, Gubernur Bali I Wayan Koster: Saya Juga Tidak Berharap FIFA Membatalkan https://t.co/MCJh4Yq9Wp",False
5472,2023-04-01 00:45:40+00:00,dayutu_dt13,"@muchlis_ar Indonesia Gagal Jadi Tuan Rumah Piala Dunia U-20, Gubernur Bali I Wayan Koster: Saya Juga Tidak Berharap FIFA Membatalkan https://t.co/MCJh4Yq9Wp",False
5473,2023-04-01 00:44:12+00:00,JakBarNews1,"Erick Thohir Banjir Dukungan pasca Piala Dunia U-20 Indonesia Batal, Satu Akun Bahkan Raih 4,8 Juta View https://t.co/8CI0gXdG2K",False
5474,2023-04-01 00:43:16+00:00,detikcom,"KOI bersama 67 cabang olahraga menyerukan sikap antidiskriminasi dalam olahraga, menyusul dicopotnya Indonesia dari status tuan rumah Piala Dunia U-20 2023. https://t.co/FhTH3HsdFu",False
5475,2023-04-01 00:38:46+00:00,valangdika,"@MafiaWasit Ini duka duka apaan sih orng nggak ada yg mati juga

Lagian juga kualifikasi Piala Dunia U-20 nggak lolos",False
5476,2023-04-01 00:38:18+00:00,giginpraginanto,"Akhirnya Erick Thohir mengakui bahwa pembatalan Piala Dunia U 20 di Indonesia disebabkan oleh masalah transformasi sepakbola pasca pembantaian di Kanjuruhan.
Percayalah, selama intervensi politik berlanjut,  FIFA akan menganggap transformasi sepakbola di Indonesia cuma basa-basi.",False
5477,2023-04-01 00:36:35+00:00,BlPejuang,"@ganjarpranowo Pak umkm ingkang wingi nyablon kaos piala Dunia U-20, Pripun niki nasibe?",False
5478,2023-04-01 00:36:20+00:00,mdariusdah,"Gubernur Bali: Mari doakan timnas Israel dicoret FIFA dari Piala Dunia U-20 2023

Setuju Pak
✌✌
https://t.co/tDlgRqwFNQ",False
5479,2023-04-01 00:35:00+00:00,Nikiae111,"APRESIASI PUBLIK

Publik tetap mengapresiasi Ketua Umum PSSI @erickthohir yang sudah berusaha melobi FIFA untuk kelanjutan Piala Dunia U-20 di Indonesia

Lanjutkan transformasi sepakbola pak ✊

#GueBarengErickThohir https://t.co/TmNyeeok8I",False
5480,2023-04-01 00:33:34+00:00,detikcom,Ketum KOI Raja Sapta Oktohari akan berbicara dengan pemerintah agar batalnya Piala Dunia U-20 2023 tak berdampak pada niat Indonesia menggelar Olimpiade 2036. https://t.co/da10yPe0tc,False
5481,2023-04-01 00:33:03+00:00,tempodotco,"Indonesia Batal jadi Tuan Rumah Piala Dunia U-20 2023, Asosiasi UMKM: Peluang Dapat Keuntungan Hilang https://t.co/qZnuYHqyTi #TempoBisnis",False
5482,2023-04-01 00:32:58+00:00,ekogilidesign,"@Naz_lira 07. Sebenarnya menjadi tuan rumah atau tidak menjadi tuan rumah Piala Dunia FIFA U-20 tidak ada hubungannya dengan niat MEMBUAT SEPAK BOLA INDONESIA MENJADI LEBIH BAIK, apalagi dilakukan untuk membela hak atlet untuk berkompetisi. SAMA SEKALI TIDAK.",False
5483,2023-04-01 00:32:12+00:00,KompasKlasika,"Pengrajin wayang turut terdampak pembatalan gelaran Piala Dunia U-20. Itu terjadi pada Sanggar Wayang Gogon di Surakarta. Mereka sempat ditunjuk untuk membuat cendera mata khusus perhelatan itu oleh Pemkot Surakarta. 
https://t.co/Ki4IHEHJMs

#Nusantara #AdadiKompas",False
5484,2023-04-01 00:32:05+00:00,gwabdeeeee,"Ketum PSSI @erickthohir sudah berjuang maksimal u/mewujudkan dg menemui Presiden FIFA, namun PSSI hrs tunduk kpd wewenang dan keputusan FIFA yg mencoret Indonesia sebagai tuan rumah Piala Dunia U-20 2023 krn secara struktur PSSI berada di bawah komando FIFA.
#GueBarengErickThohir https://t.co/bDEg2Kps1D",False
5485,2023-04-01 00:31:36+00:00,Arkkanayaka3,"Ketua Umum (Ketum) PSSI, Erick Thohir menyebut faktor keamanan dalam pertandingan menjadi alasan utama FIFA membatakkan Indonesia sebagai tuan rumah Piala Dunia U-20. I
 Erick Thohir: Faktor Keamanan Alasan Utama Indonesia Batal Gelar Piala Dunia U-20"". 
https://t.co/7BRGJHB7iJ",False
5486,2023-04-01 00:30:15+00:00,jawapos,"Terkait Piala Dunia U-20, Gibran: Saya Memposisikan Sebagai Tuan Rumah https://t.co/mGVLJ66Jtj",False
5487,2023-04-01 00:30:00+00:00,sportstarsdotid,"Harapan kiper Timnas Indonesia U-20 setelah setelah Piala Dunia U-20 2023 batal digelar di Tanah Air
https://t.co/gJgZ7st6wo",False
5488,2023-04-01 00:29:50+00:00,Infozoneid,"Setelah FIFA membatalkan Indonesia menjadi tuan rumah Piala Dunia U-20, Gubernur Bali Wayan Koster meminta masyarakat Bali berdoa bersama agar FIFA tergerak untuk bertindak adil dengan menyingkirkan timnas Israel dari Kejuaraan Dunia FIFA U-20 https://t.co/ceWkmmwTVC",False
5489,2023-04-01 00:29:16+00:00,detiksport,"Indonesia batal menjadi tuan rumah Piala Dunia U-20. Ketua Umum PSSI Erick Thohir menyebut Indonesia tengah menunggu sanksi dari FIFA, entah itu ringan atau berat. https://t.co/NIqyKDtKd5",False
5490,2023-04-01 00:28:48+00:00,sandi__walsh18,@garagarabola_ Sepak bola sebagai alat hiburan lantas mengapa piala Dunia u 20 gagal di laksanakan di Indonesia katanya sebagai alat hiburan,False
5491,2023-04-01 00:26:07+00:00,sofyanyus94,"FYI
Federasi Sepak Bola Peru (FPF) dikabarkan sedang mempertimbangkan untuk mundur sebagai tuan rumah Piala Dunia U-17 2023 akibat kondisi ekonomi dan bencana alam.

Sementara Argentina palisiap proposalnya untuk menggantikan Indonesia jadi host yg U-20

https://t.co/I3TLGnNOMz",False
5492,2023-04-01 00:22:01+00:00,untungRiya37667,"Tanggapan AHY soal gagalnya Indonesia menjadi tuan rumah Piala Dunia U-20
AHY Dukung Timnas
https://t.co/ZFzLKUKrKR",False
5493,2023-04-01 00:21:15+00:00,kompasmuda,"Pengrajin wayang turut terdampak pembatalan gelaran Piala Dunia U-20. Itu terjadi pada Sanggar Wayang Gogon di Surakarta. Mereka sempat ditunjuk untuk membuat cendera mata khusus perhelatan itu oleh Pemkot Surakarta.
https://t.co/mrxPgMhPgS

#Nusantara #AdadiKompas",False
5494,2023-04-01 00:20:25+00:00,hariankompas,"Pengrajin wayang turut terdampak pembatalan gelaran Piala Dunia U-20. Itu terjadi pada Sanggar Wayang Gogon di Surakarta. Mereka sempat ditunjuk untuk membuat cendera mata khusus perhelatan itu oleh Pemkot Surakarta.

https://t.co/DGt9DoRLyo

#Foto #AdadiKompas",False
5495,2023-04-01 00:20:04+00:00,kompasiana,Argentina Siap Sebagai Tuan Rumah Piala Dunia U-20. https://t.co/tnPJw6M1BP,False
5496,2023-04-01 00:19:50+00:00,SamohongAnam4,Knp FIFA tidak mencoret ISRAEL dari keikut sertaanya di piala dunia U 20 seperti RUSIA karena FIFA itu anjing piaraan ISRAEL yg selalu menjilat dubur ISRAEL,False
5497,2023-04-01 00:19:22+00:00,m3_herry,"@ganjarpranowo @BanhubJateng sudah berhasil.menjegal pagelaran piala dunia u 20
saya mau tanya pak...apa benefit yang bapak dapatkan dari penolakan ini buat bapak ??????",False
5498,2023-04-01 00:18:43+00:00,hariankompas,"Pengrajin wayang turut terdampak pembatalan gelaran Piala Dunia U-20. Itu terjadi pada Sanggar Wayang Gogon di Surakarta. Mereka sempat ditunjuk untuk membuat cendera mata khusus perhelatan itu oleh Pemkot Surakarta. 

https://t.co/MKtPqu8njJ

#Nusantara #AdadiKompas",False
5499,2023-04-01 00:17:29+00:00,detiksport,"KOI bersama 67 cabang olahraga menyerukan sikap antidiskriminasi dalam olahraga, menyusul dicopotnya Indonesia dari status tuan rumah Piala Dunia U-20 2023. https://t.co/zJkhpPOczd",False
5500,2023-04-01 00:13:56+00:00,BlitzSee,"@detikcom Kata tim Israel: ""Kami tetap main di piala dunia U-20....""",False
5501,2023-04-01 00:13:51+00:00,Arsikamadja,"Presiden Indonesia @jokowi menghormati keputusan FIFA yg telah membatalkan Indonesia sebagainTuan rumah penyelenggaraan Piala Dunia U-20.
#jokowi https://t.co/rWXf6fdAa4",False
5502,2023-04-01 00:09:35+00:00,Beritabaruco,"Batal Gelar Piala Dunia U-20 2023, Indonesia Masih Pantas Menjadi Tuan Rumah Olimpiade 2036? https://t.co/9hac7Wh4Xg #FIFA #KOI #Olimpiade2036 #PialaDuniaU20 #PSSI https://t.co/L8LOjHy5wf",False
5503,2023-04-01 00:07:59+00:00,lysvensia,"JK soal Piala Dunia U-20 Batal di RI: Kita Tidak Jalankan Komitmen
https://t.co/a342h8e5VK jujur pak saya sangat setujuh dengan pendapat pa JK",False
5504,2023-04-01 00:07:43+00:00,golfwaaangs,Ini piala dunia U-20 batal karena indonesia emang ga siap aja to? Bukan karena penolakan israel,False
5505,2023-04-01 00:05:54+00:00,MRH73711,"Batal Jadi Tuan Rumah Piala Dunia U-20, Ganjar-Koster Jangan Lari dari Tanggung Jawab. Hayah ora pinter orang iki https://t.co/ZkRk3D78e4",False
5506,2023-04-01 00:05:45+00:00,Cak_X01,Instruksi tersebut disampaikan Kepala Negara usai menerima surat dari Federasi Sepak Bola Internasional (FIFA) terkait keputusan pembatalan penyelenggaraan Piala Dunia Sepak Bola U-20 2023 di Indonesia. https://t.co/xuCdFUpAdG,False
5507,2023-04-01 00:05:34+00:00,0xglory_,"Buzzer n Influencer dipaksa kerja keras, begadang utk counter setiap narasi yg memojokkan junjungannya akibat silang sengkarut batalnya Piala Dunia U 20. Semangat, bentar lg THR cair. 😂😂😂 #PSSI #FIFA #pialaduniau20 #norak",False
5508,2023-04-01 00:01:32+00:00,21BeritaTerkini,"Indonesia Batal jadi Tuan Rumah Piala Dunia U-20, JK: Gara-Gara Tak Jalankan Komitmen https://t.co/mjenTIsuRe",False
